date_of_sleep,asleep_seconds,awake_seconds,category,time_hours,time_minutes,time_seconds,seconds_count,deep_seconds,light_seconds,rem_seconds,source,label,weekday,time_to_deep_seconds,time_to_rem_seconds
2024-03-13,20460,2700,rem,7,25,30,660,3720.0,12840.0,3900.0,fitbit,,Wednesday,1080,9300
2024-03-13,20460,2700,awake,7,36,30,360,3720.0,12840.0,3900.0,fitbit,,Wednesday,1080,9300
2024-03-12,22980,2820,light,23,49,30,1920,6420.0,9840.0,6720.0,fitbit,,Tuesday,1920,8130
2024-03-12,22980,2820,deep,0,21,30,870,6420.0,9840.0,6720.0,fitbit,,Tuesday,1920,8130
2024-03-12,22980,2820,light,0,36,0,2520,6420.0,9840.0,6720.0,fitbit,,Tuesday,1920,8130
2024-03-12,22980,2820,deep,1,18,0,2730,6420.0,9840.0,6720.0,fitbit,,Tuesday,1920,8130
2024-03-12,22980,2820,light,2,3,30,90,6420.0,9840.0,6720.0,fitbit,,Tuesday,1920,8130
2024-03-12,22980,2820,rem,2,5,0,2130,6420.0,9840.0,6720.0,fitbit,,Tuesday,1920,8130
2024-03-12,22980,2820,light,2,40,30,1590,6420.0,9840.0,6720.0,fitbit,,Tuesday,1920,8130
2024-03-12,22980,2820,deep,3,7,0,2880,6420.0,9840.0,6720.0,fitbit,,Tuesday,1920,8130
2024-03-12,22980,2820,light,3,55,0,510,6420.0,9840.0,6720.0,fitbit,,Tuesday,1920,8130
2024-03-12,22980,2820,rem,4,3,30,2310,6420.0,9840.0,6720.0,fitbit,,Tuesday,1920,8130
2024-03-12,22980,2820,light,4,42,0,330,6420.0,9840.0,6720.0,fitbit,,Tuesday,1920,8130
2024-03-12,22980,2820,awake,4,47,30,390,6420.0,9840.0,6720.0,fitbit,,Tuesday,1920,8130
2024-03-12,22980,2820,light,4,54,0,2550,6420.0,9840.0,6720.0,fitbit,,Tuesday,1920,8130
2024-03-12,22980,2820,rem,5,36,30,2400,6420.0,9840.0,6720.0,fitbit,,Tuesday,1920,8130
2024-03-12,22980,2820,awake,6,16,30,300,6420.0,9840.0,6720.0,fitbit,,Tuesday,1920,8130
2024-03-12,22980,2820,light,6,21,30,1170,6420.0,9840.0,6720.0,fitbit,,Tuesday,1920,8130
2024-03-12,22980,2820,rem,6,41,0,360,6420.0,9840.0,6720.0,fitbit,,Tuesday,1920,8130
2024-03-12,22980,2820,light,6,47,0,780,6420.0,9840.0,6720.0,fitbit,,Tuesday,1920,8130
2024-03-11,20580,3960,awake,0,25,30,360,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,light,0,31,30,150,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,awake,0,34,0,240,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,light,0,38,0,1140,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,deep,0,57,0,1110,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,light,1,15,30,390,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,rem,1,22,0,300,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,light,1,27,0,1350,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,deep,1,49,30,510,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,light,1,58,0,3210,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,rem,2,51,30,330,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,light,2,57,0,510,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,rem,3,5,30,1170,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,awake,3,25,0,300,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,light,3,30,0,390,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,rem,3,36,30,840,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,light,3,50,30,330,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,deep,3,56,0,3600,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,light,4,56,0,450,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,rem,5,3,30,1380,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,awake,5,26,30,330,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,light,5,32,0,1980,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,awake,6,5,0,390,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,light,6,11,30,450,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,awake,6,19,0,360,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,light,6,25,0,720,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,awake,6,37,0,330,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,light,6,42,30,210,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,rem,6,46,0,360,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,light,6,52,0,870,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-11,20580,3960,awake,7,6,30,510,4980.0,11340.0,4260.0,fitbit,,Monday,1890,3390
2024-03-10,27060,4080,awake,22,21,0,330,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,light,22,26,30,720,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,deep,22,38,30,1740,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,light,23,7,30,1200,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,rem,23,27,30,300,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,light,23,32,30,1020,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,deep,23,49,30,300,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,light,23,54,30,2850,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,awake,0,42,0,570,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,light,0,51,30,1020,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,rem,1,8,30,360,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,light,1,14,30,4320,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,awake,2,26,30,510,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,rem,2,35,0,1380,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,light,2,58,0,600,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,rem,3,8,0,510,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,light,3,16,30,720,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,awake,3,28,30,330,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,light,3,34,0,870,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,deep,3,48,30,1980,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,awake,4,21,30,270,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,light,4,26,0,2730,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,rem,5,11,30,1560,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,awake,5,37,30,390,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,light,5,44,0,1860,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,deep,6,15,0,1470,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,light,6,39,30,30,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,awake,6,40,0,480,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,light,6,48,0,120,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,rem,6,50,0,390,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-10,27060,4080,awake,6,56,30,240,5520.0,17100.0,4440.0,fitbit,,Sunday,1050,3990
2024-03-09,20100,2940,awake,23,46,0,510,4680.0,10620.0,4800.0,fitbit,,Saturday,1980,4770
2024-03-09,20100,2940,light,23,54,30,1470,4680.0,10620.0,4800.0,fitbit,,Saturday,1980,4770
2024-03-09,20100,2940,deep,0,19,0,1830,4680.0,10620.0,4800.0,fitbit,,Saturday,1980,4770
2024-03-09,20100,2940,light,0,49,30,960,4680.0,10620.0,4800.0,fitbit,,Saturday,1980,4770
2024-03-09,20100,2940,rem,1,5,30,390,4680.0,10620.0,4800.0,fitbit,,Saturday,1980,4770
2024-03-09,20100,2940,light,1,12,0,1140,4680.0,10620.0,4800.0,fitbit,,Saturday,1980,4770
2024-03-09,20100,2940,deep,1,31,0,2910,4680.0,10620.0,4800.0,fitbit,,Saturday,1980,4770
2024-03-09,20100,2940,light,2,19,30,630,4680.0,10620.0,4800.0,fitbit,,Saturday,1980,4770
2024-03-09,20100,2940,rem,2,30,0,480,4680.0,10620.0,4800.0,fitbit,,Saturday,1980,4770
2024-03-09,20100,2940,light,2,38,0,1320,4680.0,10620.0,4800.0,fitbit,,Saturday,1980,4770
2024-03-09,20100,2940,rem,3,0,0,1260,4680.0,10620.0,4800.0,fitbit,,Saturday,1980,4770
2024-03-09,20100,2940,light,3,21,0,1860,4680.0,10620.0,4800.0,fitbit,,Saturday,1980,4770
2024-03-09,20100,2940,rem,3,52,0,390,4680.0,10620.0,4800.0,fitbit,,Saturday,1980,4770
2024-03-09,20100,2940,light,3,58,30,90,4680.0,10620.0,4800.0,fitbit,,Saturday,1980,4770
2024-03-09,20100,2940,awake,4,0,0,480,4680.0,10620.0,4800.0,fitbit,,Saturday,1980,4770
2024-03-09,20100,2940,light,4,8,0,660,4680.0,10620.0,4800.0,fitbit,,Saturday,1980,4770
2024-03-09,20100,2940,rem,4,19,0,2040,4680.0,10620.0,4800.0,fitbit,,Saturday,1980,4770
2024-03-09,20100,2940,light,4,53,0,3480,4680.0,10620.0,4800.0,fitbit,,Saturday,1980,4770
2024-03-09,20100,2940,rem,5,51,0,390,4680.0,10620.0,4800.0,fitbit,,Saturday,1980,4770
2024-03-09,20100,2940,light,5,57,30,150,4680.0,10620.0,4800.0,fitbit,,Saturday,1980,4770
2024-03-09,20100,2940,awake,6,0,0,630,4680.0,10620.0,4800.0,fitbit,,Saturday,1980,4770
2024-03-08,15840,780,awake,0,56,0,30,3840.0,7920.0,4080.0,fitbit,,Friday,660,8760
2024-03-08,15840,780,light,0,56,30,630,3840.0,7920.0,4080.0,fitbit,,Friday,660,8760
2024-03-08,15840,780,deep,1,7,0,1830,3840.0,7920.0,4080.0,fitbit,,Friday,660,8760
2024-03-08,15840,780,light,1,37,30,390,3840.0,7920.0,4080.0,fitbit,,Friday,660,8760
2024-03-08,15840,780,deep,1,44,0,1440,3840.0,7920.0,4080.0,fitbit,,Friday,660,8760
2024-03-08,15840,780,light,2,8,0,2310,3840.0,7920.0,4080.0,fitbit,,Friday,660,8760
2024-03-08,15840,780,deep,2,46,30,720,3840.0,7920.0,4080.0,fitbit,,Friday,660,8760
2024-03-08,15840,780,light,2,58,30,1410,3840.0,7920.0,4080.0,fitbit,,Friday,660,8760
2024-03-08,15840,780,rem,3,22,0,300,3840.0,7920.0,4080.0,fitbit,,Friday,660,8760
2024-03-08,15840,780,light,3,27,0,90,3840.0,7920.0,4080.0,fitbit,,Friday,660,8760
2024-03-08,15840,780,rem,3,28,30,2820,3840.0,7920.0,4080.0,fitbit,,Friday,660,8760
2024-03-08,15840,780,light,4,15,30,3540,3840.0,7920.0,4080.0,fitbit,,Friday,660,8760
2024-03-08,15840,780,rem,5,14,30,1110,3840.0,7920.0,4080.0,fitbit,,Friday,660,8760
2024-03-08,15840,780,light,5,33,0,30,3840.0,7920.0,4080.0,fitbit,,Friday,660,8760
2024-03-07,15480,1320,awake,0,37,30,270,4500.0,7440.0,3540.0,fitbit,,Thursday,1140,3900
2024-03-07,15480,1320,light,0,42,0,870,4500.0,7440.0,3540.0,fitbit,,Thursday,1140,3900
2024-03-07,15480,1320,deep,0,56,30,360,4500.0,7440.0,3540.0,fitbit,,Thursday,1140,3900
2024-03-07,15480,1320,light,1,2,30,390,4500.0,7440.0,3540.0,fitbit,,Thursday,1140,3900
2024-03-07,15480,1320,deep,1,9,0,1680,4500.0,7440.0,3540.0,fitbit,,Thursday,1140,3900
2024-03-07,15480,1320,light,1,37,0,330,4500.0,7440.0,3540.0,fitbit,,Thursday,1140,3900
2024-03-07,15480,1320,rem,1,42,30,750,4500.0,7440.0,3540.0,fitbit,,Thursday,1140,3900
2024-03-07,15480,1320,light,1,55,0,480,4500.0,7440.0,3540.0,fitbit,,Thursday,1140,3900
2024-03-07,15480,1320,awake,2,3,0,210,4500.0,7440.0,3540.0,fitbit,,Thursday,1140,3900
2024-03-07,15480,1320,light,2,6,30,1740,4500.0,7440.0,3540.0,fitbit,,Thursday,1140,3900
2024-03-07,15480,1320,deep,2,35,30,2250,4500.0,7440.0,3540.0,fitbit,,Thursday,1140,3900
2024-03-07,15480,1320,light,3,13,0,120,4500.0,7440.0,3540.0,fitbit,,Thursday,1140,3900
2024-03-07,15480,1320,rem,3,15,0,1290,4500.0,7440.0,3540.0,fitbit,,Thursday,1140,3900
2024-03-07,15480,1320,light,3,36,30,1200,4500.0,7440.0,3540.0,fitbit,,Thursday,1140,3900
2024-03-07,15480,1320,deep,3,56,30,450,4500.0,7440.0,3540.0,fitbit,,Thursday,1140,3900
2024-03-07,15480,1320,light,4,4,0,2010,4500.0,7440.0,3540.0,fitbit,,Thursday,1140,3900
2024-03-07,15480,1320,rem,4,37,30,1560,4500.0,7440.0,3540.0,fitbit,,Thursday,1140,3900
2024-03-07,15480,1320,light,5,3,30,840,4500.0,7440.0,3540.0,fitbit,,Thursday,1140,3900
2024-03-06,16200,1500,awake,0,21,0,270,3000.0,9600.0,3600.0,fitbit,,Wednesday,5670,4500
2024-03-06,16200,1500,light,0,25,30,4230,3000.0,9600.0,3600.0,fitbit,,Wednesday,5670,4500
2024-03-06,16200,1500,rem,1,36,0,360,3000.0,9600.0,3600.0,fitbit,,Wednesday,5670,4500
2024-03-06,16200,1500,light,1,42,0,810,3000.0,9600.0,3600.0,fitbit,,Wednesday,5670,4500
2024-03-06,16200,1500,deep,1,55,30,2850,3000.0,9600.0,3600.0,fitbit,,Wednesday,5670,4500
2024-03-06,16200,1500,light,2,43,0,930,3000.0,9600.0,3600.0,fitbit,,Wednesday,5670,4500
2024-03-06,16200,1500,rem,2,58,30,1290,3000.0,9600.0,3600.0,fitbit,,Wednesday,5670,4500
2024-03-06,16200,1500,light,3,20,0,330,3000.0,9600.0,3600.0,fitbit,,Wednesday,5670,4500
2024-03-06,16200,1500,rem,3,25,30,360,3000.0,9600.0,3600.0,fitbit,,Wednesday,5670,4500
2024-03-06,16200,1500,light,3,31,30,2370,3000.0,9600.0,3600.0,fitbit,,Wednesday,5670,4500
2024-03-06,16200,1500,rem,4,11,0,270,3000.0,9600.0,3600.0,fitbit,,Wednesday,5670,4500
2024-03-06,16200,1500,deep,4,15,30,270,3000.0,9600.0,3600.0,fitbit,,Wednesday,5670,4500
2024-03-06,16200,1500,light,4,20,0,1350,3000.0,9600.0,3600.0,fitbit,,Wednesday,5670,4500
2024-03-06,16200,1500,rem,4,42,30,330,3000.0,9600.0,3600.0,fitbit,,Wednesday,5670,4500
2024-03-06,16200,1500,light,4,48,0,150,3000.0,9600.0,3600.0,fitbit,,Wednesday,5670,4500
2024-03-06,16200,1500,rem,4,50,30,1170,3000.0,9600.0,3600.0,fitbit,,Wednesday,5670,4500
2024-03-06,16200,1500,light,5,10,0,90,3000.0,9600.0,3600.0,fitbit,,Wednesday,5670,4500
2024-03-06,16200,1500,awake,5,11,30,300,3000.0,9600.0,3600.0,fitbit,,Wednesday,5670,4500
2024-03-05,18960,2100,awake,0,54,30,300,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,light,0,59,30,1620,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,deep,1,26,30,720,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,light,1,38,30,1200,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,awake,1,58,30,210,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,light,2,2,0,1920,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,deep,2,34,0,300,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,light,2,39,0,630,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,deep,2,49,30,1320,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,light,3,11,30,3180,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,awake,4,4,30,270,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,light,4,9,0,120,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,rem,4,11,0,2250,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,light,4,48,30,1770,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,deep,5,18,0,480,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,light,5,26,0,390,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,deep,5,32,30,1620,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,light,5,59,30,450,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,rem,6,7,0,780,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,light,6,20,0,270,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,rem,6,24,30,840,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,light,6,38,30,30,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-05,18960,2100,awake,6,39,0,420,4380.0,10860.0,3720.0,fitbit,,Tuesday,1920,11790
2024-03-04,17400,3120,awake,23,39,0,1110,1620.0,13200.0,2580.0,fitbit,,Monday,2010,7410
2024-03-04,17400,3120,light,23,57,30,900,1620.0,13200.0,2580.0,fitbit,,Monday,2010,7410
2024-03-04,17400,3120,deep,0,12,30,840,1620.0,13200.0,2580.0,fitbit,,Monday,2010,7410
2024-03-04,17400,3120,awake,0,26,30,240,1620.0,13200.0,2580.0,fitbit,,Monday,2010,7410
2024-03-04,17400,3120,light,0,30,30,1770,1620.0,13200.0,2580.0,fitbit,,Monday,2010,7410
2024-03-04,17400,3120,awake,1,0,0,240,1620.0,13200.0,2580.0,fitbit,,Monday,2010,7410
2024-03-04,17400,3120,light,1,4,0,2010,1620.0,13200.0,2580.0,fitbit,,Monday,2010,7410
2024-03-04,17400,3120,awake,1,37,30,240,1620.0,13200.0,2580.0,fitbit,,Monday,2010,7410
2024-03-04,17400,3120,light,1,41,30,60,1620.0,13200.0,2580.0,fitbit,,Monday,2010,7410
2024-03-04,17400,3120,rem,1,42,30,810,1620.0,13200.0,2580.0,fitbit,,Monday,2010,7410
2024-03-04,17400,3120,light,1,56,0,3480,1620.0,13200.0,2580.0,fitbit,,Monday,2010,7410
2024-03-04,17400,3120,rem,2,54,0,270,1620.0,13200.0,2580.0,fitbit,,Monday,2010,7410
2024-03-04,17400,3120,light,2,58,30,2970,1620.0,13200.0,2580.0,fitbit,,Monday,2010,7410
2024-03-04,17400,3120,deep,3,48,0,300,1620.0,13200.0,2580.0,fitbit,,Monday,2010,7410
2024-03-04,17400,3120,light,3,53,0,1680,1620.0,13200.0,2580.0,fitbit,,Monday,2010,7410
2024-03-04,17400,3120,deep,4,21,0,510,1620.0,13200.0,2580.0,fitbit,,Monday,2010,7410
2024-03-04,17400,3120,light,4,29,30,750,1620.0,13200.0,2580.0,fitbit,,Monday,2010,7410
2024-03-04,17400,3120,rem,4,42,0,1500,1620.0,13200.0,2580.0,fitbit,,Monday,2010,7410
2024-03-04,17400,3120,awake,5,7,0,840,1620.0,13200.0,2580.0,fitbit,,Monday,2010,7410
2024-03-03,22560,3840,awake,0,14,0,660,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,light,0,25,0,120,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,awake,0,27,0,420,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,light,0,34,0,4950,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,rem,1,56,30,1020,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,light,2,13,30,870,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,deep,2,28,0,600,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,light,2,38,0,1920,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,deep,3,10,0,270,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,light,3,14,30,600,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,rem,3,24,30,930,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,light,3,40,0,810,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,deep,3,53,30,1560,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,light,4,19,30,810,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,rem,4,33,0,1230,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,awake,4,53,30,330,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,light,4,59,0,1290,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,deep,5,20,30,2040,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,awake,5,54,30,900,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,rem,6,9,30,1500,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,light,6,34,30,2280,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,rem,7,12,30,330,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,light,7,18,0,690,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-03,22560,3840,awake,7,29,30,270,4320.0,13440.0,4800.0,fitbit,,Sunday,8040,6150
2024-03-02,21420,2700,awake,0,25,0,30,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,light,0,25,30,390,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,deep,0,32,0,390,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,light,0,38,30,1770,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,awake,1,8,0,210,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,light,1,11,30,1350,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,rem,1,34,0,750,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,deep,1,46,30,2220,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,light,2,23,30,1170,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,deep,2,43,0,990,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,light,2,59,30,750,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,rem,3,12,0,270,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,light,3,16,30,540,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,awake,3,25,30,330,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,light,3,31,0,4260,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,rem,4,42,0,480,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,light,4,50,0,660,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,rem,5,1,0,1080,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,awake,5,19,0,420,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,light,5,26,0,3750,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,rem,6,28,30,1320,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,light,6,50,30,780,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-02,21420,2700,awake,7,3,30,240,3420.0,14280.0,3720.0,fitbit,,Saturday,420,4140
2024-03-01,21480,3300,awake,23,24,0,540,3960.0,12480.0,5040.0,fitbit,,Friday,1800,9450
2024-03-01,21480,3300,light,23,33,0,150,3960.0,12480.0,5040.0,fitbit,,Friday,1800,9450
2024-03-01,21480,3300,awake,23,35,30,240,3960.0,12480.0,5040.0,fitbit,,Friday,1800,9450
2024-03-01,21480,3300,light,23,39,30,870,3960.0,12480.0,5040.0,fitbit,,Friday,1800,9450
2024-03-01,21480,3300,deep,23,54,0,480,3960.0,12480.0,5040.0,fitbit,,Friday,1800,9450
2024-03-01,21480,3300,light,0,2,0,1950,3960.0,12480.0,5040.0,fitbit,,Friday,1800,9450
2024-03-01,21480,3300,awake,0,34,30,750,3960.0,12480.0,5040.0,fitbit,,Friday,1800,9450
