dat_of_sleep,asleep_seconds,awake_seconds,category,time_hours,time_minutes,time_seconds,seconds_count,deep_seconds,light_seconds,rem_seconds
2023-11-23,12180,1200,light,4,32,30,1200,780.0,8640.0,2760.0
2023-11-23,12180,1200,rem,4,52,30,270,780.0,8640.0,2760.0
2023-11-23,12180,1200,light,4,57,0,1200,780.0,8640.0,2760.0
2023-11-23,12180,1200,rem,5,17,0,60,780.0,8640.0,2760.0
2023-11-22,14280,2520,wake,1,15,30,420,1800.0,9120.0,3360.0
2023-11-22,14280,2520,light,1,22,30,990,1800.0,9120.0,3360.0
2023-11-22,14280,2520,deep,1,39,0,900,1800.0,9120.0,3360.0
2023-11-22,14280,2520,light,1,54,0,1080,1800.0,9120.0,3360.0
2023-11-22,14280,2520,rem,2,12,0,1260,1800.0,9120.0,3360.0
2023-11-22,14280,2520,light,2,33,0,2730,1800.0,9120.0,3360.0
2023-11-22,14280,2520,deep,3,18,30,900,1800.0,9120.0,3360.0
2023-11-22,14280,2520,rem,3,33,30,1830,1800.0,9120.0,3360.0
2023-11-22,14280,2520,light,4,4,0,3750,1800.0,9120.0,3360.0
2023-11-22,14280,2520,wake,5,6,30,270,1800.0,9120.0,3360.0
2023-11-22,14280,2520,light,5,11,0,1260,1800.0,9120.0,3360.0
2023-11-22,14280,2520,rem,5,32,0,300,1800.0,9120.0,3360.0
2023-11-22,14280,2520,wake,5,37,0,1110,1800.0,9120.0,3360.0
2023-11-21,16560,2520,wake,0,22,30,390,3780.0,7920.0,4860.0
2023-11-21,16560,2520,light,0,29,0,390,3780.0,7920.0,4860.0
2023-11-21,16560,2520,deep,0,35,30,2610,3780.0,7920.0,4860.0
2023-11-21,16560,2520,light,1,19,0,300,3780.0,7920.0,4860.0
2023-11-21,16560,2520,wake,1,24,0,300,3780.0,7920.0,4860.0
2023-11-21,16560,2520,light,1,29,0,1230,3780.0,7920.0,4860.0
2023-11-21,16560,2520,rem,1,49,30,420,3780.0,7920.0,4860.0
2023-11-21,16560,2520,wake,1,56,30,270,3780.0,7920.0,4860.0
2023-11-21,16560,2520,light,2,1,0,2130,3780.0,7920.0,4860.0
2023-11-21,16560,2520,deep,2,36,30,1230,3780.0,7920.0,4860.0
2023-11-21,16560,2520,light,2,57,0,450,3780.0,7920.0,4860.0
2023-11-21,16560,2520,rem,3,4,30,2040,3780.0,7920.0,4860.0
2023-11-21,16560,2520,light,3,38,30,2160,3780.0,7920.0,4860.0
2023-11-21,16560,2520,rem,4,14,30,1470,3780.0,7920.0,4860.0
2023-11-21,16560,2520,light,4,39,0,540,3780.0,7920.0,4860.0
2023-11-21,16560,2520,rem,4,48,0,1020,3780.0,7920.0,4860.0
2023-11-21,16560,2520,wake,5,5,0,540,3780.0,7920.0,4860.0
2023-11-21,16560,2520,light,5,14,0,1050,3780.0,7920.0,4860.0
2023-11-21,16560,2520,wake,5,31,30,570,3780.0,7920.0,4860.0
2023-11-20,18240,2100,wake,0,39,30,30,2760.0,12600.0,2880.0
2023-11-20,18240,2100,light,0,40,0,2550,2760.0,12600.0,2880.0
2023-11-20,18240,2100,rem,1,22,30,270,2760.0,12600.0,2880.0
2023-11-20,18240,2100,light,1,27,0,90,2760.0,12600.0,2880.0
2023-11-20,18240,2100,deep,1,28,30,330,2760.0,12600.0,2880.0
2023-11-20,18240,2100,light,1,34,0,150,2760.0,12600.0,2880.0
2023-11-20,18240,2100,wake,1,36,30,330,2760.0,12600.0,2880.0
2023-11-20,18240,2100,light,1,42,0,1440,2760.0,12600.0,2880.0
2023-11-20,18240,2100,deep,2,6,0,300,2760.0,12600.0,2880.0
2023-11-20,18240,2100,light,2,11,0,1050,2760.0,12600.0,2880.0
2023-11-20,18240,2100,rem,2,28,30,300,2760.0,12600.0,2880.0
2023-11-20,18240,2100,light,2,33,30,1440,2760.0,12600.0,2880.0
2023-11-20,18240,2100,deep,2,57,30,360,2760.0,12600.0,2880.0
2023-11-20,18240,2100,light,3,3,30,1230,2760.0,12600.0,2880.0
2023-11-20,18240,2100,deep,3,24,0,1860,2760.0,12600.0,2880.0
2023-11-20,18240,2100,light,3,55,0,2400,2760.0,12600.0,2880.0
2023-11-20,18240,2100,rem,4,35,0,1590,2760.0,12600.0,2880.0
2023-11-20,18240,2100,light,5,1,30,1110,2760.0,12600.0,2880.0
2023-11-20,18240,2100,wake,5,20,0,240,2760.0,12600.0,2880.0
2023-11-20,18240,2100,light,5,24,0,900,2760.0,12600.0,2880.0
2023-11-20,18240,2100,rem,5,39,0,720,2760.0,12600.0,2880.0
2023-11-20,18240,2100,wake,5,51,0,210,2760.0,12600.0,2880.0
2023-11-20,18240,2100,light,5,54,30,1200,2760.0,12600.0,2880.0
2023-11-20,18240,2100,wake,6,14,30,270,2760.0,12600.0,2880.0
2023-11-18,15840,2760,wake,0,5,0,420,3120.0,10800.0,1920.0
2023-11-18,15840,2760,light,0,12,0,1590,3120.0,10800.0,1920.0
2023-11-18,15840,2760,deep,0,38,30,1710,3120.0,10800.0,1920.0
2023-11-18,15840,2760,light,1,7,0,4680,3120.0,10800.0,1920.0
2023-11-18,15840,2760,rem,2,25,0,1380,3120.0,10800.0,1920.0
2023-11-18,15840,2760,light,2,48,0,1530,3120.0,10800.0,1920.0
2023-11-18,15840,2760,rem,3,13,30,270,3120.0,10800.0,1920.0
2023-11-18,15840,2760,light,3,18,0,120,3120.0,10800.0,1920.0
2023-11-18,15840,2760,rem,3,20,0,300,3120.0,10800.0,1920.0
2023-11-18,15840,2760,wake,3,25,0,480,3120.0,10800.0,1920.0
2023-11-18,15840,2760,light,3,33,0,180,3120.0,10800.0,1920.0
2023-11-18,15840,2760,deep,3,36,0,1560,3120.0,10800.0,1920.0
2023-11-18,15840,2760,light,4,2,0,570,3120.0,10800.0,1920.0
2023-11-18,15840,2760,wake,4,11,30,210,3120.0,10800.0,1920.0
2023-11-18,15840,2760,light,4,15,0,3180,3120.0,10800.0,1920.0
2023-11-18,15840,2760,wake,5,8,0,450,3120.0,10800.0,1920.0
2023-11-17,22140,3060,wake,23,36,30,390,4740.0,12060.0,5340.0
2023-11-17,22140,3060,light,23,43,0,210,4740.0,12060.0,5340.0
2023-11-17,22140,3060,deep,23,46,30,930,4740.0,12060.0,5340.0
2023-11-17,22140,3060,light,0,2,0,480,4740.0,12060.0,5340.0
2023-11-17,22140,3060,deep,0,10,0,930,4740.0,12060.0,5340.0
2023-11-17,22140,3060,light,0,25,30,420,4740.0,12060.0,5340.0
2023-11-17,22140,3060,deep,0,32,30,510,4740.0,12060.0,5340.0
2023-11-17,22140,3060,light,0,41,0,990,4740.0,12060.0,5340.0
2023-11-17,22140,3060,rem,0,57,30,390,4740.0,12060.0,5340.0
2023-11-17,22140,3060,light,1,4,0,630,4740.0,12060.0,5340.0
2023-11-17,22140,3060,deep,1,14,30,1020,4740.0,12060.0,5340.0
2023-11-17,22140,3060,light,1,31,30,540,4740.0,12060.0,5340.0
2023-11-17,22140,3060,deep,1,40,30,870,4740.0,12060.0,5340.0
2023-11-17,22140,3060,light,1,55,0,3000,4740.0,12060.0,5340.0
2023-11-17,22140,3060,deep,2,45,0,570,4740.0,12060.0,5340.0
2023-11-17,22140,3060,light,2,54,30,3210,4740.0,12060.0,5340.0
2023-11-17,22140,3060,rem,3,48,0,360,4740.0,12060.0,5340.0
2023-11-17,22140,3060,wake,3,54,0,300,4740.0,12060.0,5340.0
2023-11-17,22140,3060,light,3,59,0,1710,4740.0,12060.0,5340.0
2023-11-17,22140,3060,rem,4,27,30,480,4740.0,12060.0,5340.0
2023-11-17,22140,3060,light,4,35,30,270,4740.0,12060.0,5340.0
2023-11-17,22140,3060,rem,4,40,0,3210,4740.0,12060.0,5340.0
2023-11-17,22140,3060,light,5,33,30,450,4740.0,12060.0,5340.0
2023-11-17,22140,3060,wake,5,41,0,210,4740.0,12060.0,5340.0
2023-11-17,22140,3060,light,5,44,30,390,4740.0,12060.0,5340.0
2023-11-17,22140,3060,wake,5,51,0,510,4740.0,12060.0,5340.0
2023-11-17,22140,3060,light,5,59,30,1110,4740.0,12060.0,5340.0
2023-11-17,22140,3060,rem,6,18,0,1110,4740.0,12060.0,5340.0
2023-11-16,20100,4080,wake,22,57,0,1440,4140.0,12960.0,3000.0
2023-11-16,20100,4080,light,23,21,0,1260,4140.0,12960.0,3000.0
2023-11-16,20100,4080,deep,23,42,0,780,4140.0,12960.0,3000.0
2023-11-16,20100,4080,light,23,55,0,2100,4140.0,12960.0,3000.0
2023-11-16,20100,4080,rem,0,30,0,540,4140.0,12960.0,3000.0
2023-11-16,20100,4080,light,0,39,0,1800,4140.0,12960.0,3000.0
2023-11-16,20100,4080,rem,1,9,0,300,4140.0,12960.0,3000.0
2023-11-16,20100,4080,light,1,14,0,900,4140.0,12960.0,3000.0
2023-11-16,20100,4080,deep,1,29,0,420,4140.0,12960.0,3000.0
2023-11-16,20100,4080,light,1,36,0,210,4140.0,12960.0,3000.0
2023-11-16,20100,4080,rem,1,39,30,1770,4140.0,12960.0,3000.0
2023-11-16,20100,4080,light,2,9,0,270,4140.0,12960.0,3000.0
2023-11-16,20100,4080,rem,2,13,30,630,4140.0,12960.0,3000.0
2023-11-16,20100,4080,light,2,24,0,960,4140.0,12960.0,3000.0
2023-11-16,20100,4080,deep,2,40,0,1680,4140.0,12960.0,3000.0
2023-11-16,20100,4080,light,3,8,0,2880,4140.0,12960.0,3000.0
2023-11-16,20100,4080,wake,3,56,0,450,4140.0,12960.0,3000.0
2023-11-16,20100,4080,light,4,3,30,720,4140.0,12960.0,3000.0
2023-11-16,20100,4080,deep,4,15,30,1290,4140.0,12960.0,3000.0
2023-11-16,20100,4080,light,4,37,0,1230,4140.0,12960.0,3000.0
2023-11-16,20100,4080,wake,4,57,30,510,4140.0,12960.0,3000.0
2023-11-16,20100,4080,light,5,6,0,600,4140.0,12960.0,3000.0
2023-11-16,20100,4080,wake,5,16,0,540,4140.0,12960.0,3000.0
2023-11-16,20100,4080,light,5,25,0,540,4140.0,12960.0,3000.0
2023-11-16,20100,4080,wake,5,34,0,390,4140.0,12960.0,3000.0
2023-11-15,17040,2220,wake,0,46,0,30,3480.0,11040.0,2520.0
2023-11-15,17040,2220,light,0,46,30,1650,3480.0,11040.0,2520.0
2023-11-15,17040,2220,deep,1,14,0,330,3480.0,11040.0,2520.0
2023-11-15,17040,2220,light,1,19,30,1080,3480.0,11040.0,2520.0
2023-11-15,17040,2220,deep,1,37,30,360,3480.0,11040.0,2520.0
2023-11-15,17040,2220,light,1,43,30,750,3480.0,11040.0,2520.0
2023-11-15,17040,2220,rem,1,56,0,390,3480.0,11040.0,2520.0
2023-11-15,17040,2220,light,2,2,30,1350,3480.0,11040.0,2520.0
2023-11-15,17040,2220,rem,2,25,0,780,3480.0,11040.0,2520.0
2023-11-15,17040,2220,light,2,38,0,2820,3480.0,11040.0,2520.0
2023-11-15,17040,2220,deep,3,25,0,480,3480.0,11040.0,2520.0
2023-11-15,17040,2220,light,3,33,0,3750,3480.0,11040.0,2520.0
2023-11-15,17040,2220,deep,4,35,30,2580,3480.0,11040.0,2520.0
2023-11-15,17040,2220,light,5,18,30,510,3480.0,11040.0,2520.0
2023-11-15,17040,2220,rem,5,27,0,1380,3480.0,11040.0,2520.0
2023-11-15,17040,2220,light,5,50,0,420,3480.0,11040.0,2520.0
2023-11-15,17040,2220,wake,5,57,0,600,3480.0,11040.0,2520.0
2023-11-14,19620,2340,light,0,25,0,1020,4740.0,11520.0,3360.0
2023-11-14,19620,2340,deep,0,42,0,480,4740.0,11520.0,3360.0
2023-11-14,19620,2340,light,0,50,0,540,4740.0,11520.0,3360.0
2023-11-14,19620,2340,deep,0,59,0,330,4740.0,11520.0,3360.0
2023-11-14,19620,2340,light,1,4,30,1410,4740.0,11520.0,3360.0
2023-11-14,19620,2340,rem,1,28,0,1290,4740.0,11520.0,3360.0
2023-11-14,19620,2340,light,1,49,30,2160,4740.0,11520.0,3360.0
2023-11-14,19620,2340,deep,2,25,30,570,4740.0,11520.0,3360.0
2023-11-14,19620,2340,light,2,35,0,2190,4740.0,11520.0,3360.0
2023-11-14,19620,2340,deep,3,11,30,300,4740.0,11520.0,3360.0
2023-11-14,19620,2340,light,3,16,30,570,4740.0,11520.0,3360.0
2023-11-14,19620,2340,rem,3,26,0,510,4740.0,11520.0,3360.0
2023-11-14,19620,2340,wake,3,34,30,330,4740.0,11520.0,3360.0
2023-11-14,19620,2340,light,3,40,0,1890,4740.0,11520.0,3360.0
2023-11-14,19620,2340,deep,4,11,30,3090,4740.0,11520.0,3360.0
2023-11-14,19620,2340,wake,5,3,0,780,4740.0,11520.0,3360.0
2023-11-14,19620,2340,light,5,16,0,120,4740.0,11520.0,3360.0
2023-11-14,19620,2340,rem,5,18,0,1140,4740.0,11520.0,3360.0
2023-11-14,19620,2340,light,5,37,0,1860,4740.0,11520.0,3360.0
2023-11-14,19620,2340,rem,6,8,0,450,4740.0,11520.0,3360.0
2023-11-14,19620,2340,light,6,15,30,930,4740.0,11520.0,3360.0
2023-11-12,16920,2100,wake,1,26,30,60,4440.0,10980.0,1500.0
2023-11-12,16920,2100,light,1,27,30,120,4440.0,10980.0,1500.0
2023-11-12,16920,2100,deep,1,29,30,2940,4440.0,10980.0,1500.0
2023-11-12,16920,2100,light,2,18,30,1920,4440.0,10980.0,1500.0
2023-11-12,16920,2100,deep,2,50,30,360,4440.0,10980.0,1500.0
2023-11-12,16920,2100,light,2,56,30,2040,4440.0,10980.0,1500.0
2023-11-12,16920,2100,wake,3,30,30,240,4440.0,10980.0,1500.0
2023-11-12,16920,2100,light,3,34,30,1650,4440.0,10980.0,1500.0
2023-11-12,16920,2100,rem,4,2,0,300,4440.0,10980.0,1500.0
2023-11-12,16920,2100,light,4,7,0,1320,4440.0,10980.0,1500.0
2023-11-12,16920,2100,deep,4,29,0,630,4440.0,10980.0,1500.0
2023-11-12,16920,2100,light,4,39,30,480,4440.0,10980.0,1500.0
2023-11-12,16920,2100,rem,4,47,30,450,4440.0,10980.0,1500.0
2023-11-12,16920,2100,deep,4,55,0,630,4440.0,10980.0,1500.0
2023-11-12,16920,2100,light,5,5,30,480,4440.0,10980.0,1500.0
2023-11-12,16920,2100,rem,5,13,30,750,4440.0,10980.0,1500.0
2023-11-12,16920,2100,wake,5,26,0,540,4440.0,10980.0,1500.0
2023-11-12,16920,2100,light,5,35,0,4110,4440.0,10980.0,1500.0
2023-11-11,12960,2580,light,1,59,0,90,3000.0,7020.0,2940.0
2023-11-11,12960,2580,wake,2,0,30,300,3000.0,7020.0,2940.0
2023-11-11,12960,2580,light,2,5,30,2970,3000.0,7020.0,2940.0
2023-11-11,12960,2580,deep,2,55,0,480,3000.0,7020.0,2940.0
2023-11-11,12960,2580,light,3,3,0,900,3000.0,7020.0,2940.0
2023-11-11,12960,2580,rem,3,18,0,1320,3000.0,7020.0,2940.0
2023-11-11,12960,2580,light,3,40,0,270,3000.0,7020.0,2940.0
2023-11-11,12960,2580,wake,3,44,30,210,3000.0,7020.0,2940.0
2023-11-11,12960,2580,light,3,48,0,180,3000.0,7020.0,2940.0
2023-11-11,12960,2580,deep,3,51,0,1770,3000.0,7020.0,2940.0
2023-11-11,12960,2580,wake,4,20,30,390,3000.0,7020.0,2940.0
2023-11-11,12960,2580,rem,4,27,0,1290,3000.0,7020.0,2940.0
2023-11-11,12960,2580,light,4,48,30,1530,3000.0,7020.0,2940.0
2023-11-11,12960,2580,deep,5,14,0,780,3000.0,7020.0,2940.0
2023-11-11,12960,2580,light,5,27,0,60,3000.0,7020.0,2940.0
2023-11-11,12960,2580,wake,5,28,0,660,3000.0,7020.0,2940.0
2023-11-11,12960,2580,light,5,39,0,450,3000.0,7020.0,2940.0
2023-11-11,12960,2580,wake,5,46,30,300,3000.0,7020.0,2940.0
2023-11-11,12960,2580,light,5,51,30,1200,3000.0,7020.0,2940.0
2023-11-11,12960,2580,rem,6,11,30,390,3000.0,7020.0,2940.0
2023-11-10,20460,2160,wake,0,23,0,30,3720.0,12900.0,3840.0
2023-11-10,20460,2160,light,0,23,30,480,3720.0,12900.0,3840.0
2023-11-10,20460,2160,deep,0,31,30,1800,3720.0,12900.0,3840.0
2023-11-10,20460,2160,light,1,1,30,4170,3720.0,12900.0,3840.0
2023-11-10,20460,2160,deep,2,11,0,450,3720.0,12900.0,3840.0
2023-11-10,20460,2160,light,2,18,30,180,3720.0,12900.0,3840.0
2023-11-10,20460,2160,rem,2,21,30,2910,3720.0,12900.0,3840.0
2023-11-10,20460,2160,light,3,10,0,4770,3720.0,12900.0,3840.0
2023-11-10,20460,2160,wake,4,29,30,450,3720.0,12900.0,3840.0
2023-11-10,20460,2160,light,4,37,0,1290,3720.0,12900.0,3840.0
2023-11-10,20460,2160,rem,4,58,30,300,3720.0,12900.0,3840.0
2023-11-10,20460,2160,light,5,3,30,480,3720.0,12900.0,3840.0
2023-11-10,20460,2160,wake,5,11,30,240,3720.0,12900.0,3840.0
2023-11-10,20460,2160,light,5,15,30,1800,3720.0,12900.0,3840.0
2023-11-10,20460,2160,deep,5,45,30,1470,3720.0,12900.0,3840.0
2023-11-10,20460,2160,light,6,10,0,660,3720.0,12900.0,3840.0
2023-11-10,20460,2160,rem,6,21,0,720,3720.0,12900.0,3840.0
2023-11-10,20460,2160,light,6,33,0,420,3720.0,12900.0,3840.0
2023-11-09,19920,2580,wake,0,0,30,420,4740.0,9960.0,5220.0
2023-11-09,19920,2580,light,0,7,30,1260,4740.0,9960.0,5220.0
2023-11-09,19920,2580,deep,0,28,30,1770,4740.0,9960.0,5220.0
2023-11-09,19920,2580,light,0,58,0,90,4740.0,9960.0,5220.0
2023-11-09,19920,2580,rem,0,59,30,810,4740.0,9960.0,5220.0
2023-11-09,19920,2580,light,1,13,0,1320,4740.0,9960.0,5220.0
2023-11-09,19920,2580,deep,1,35,0,1260,4740.0,9960.0,5220.0
2023-11-09,19920,2580,light,1,56,0,690,4740.0,9960.0,5220.0
2023-11-09,19920,2580,rem,2,7,30,480,4740.0,9960.0,5220.0
2023-11-09,19920,2580,light,2,15,30,1350,4740.0,9960.0,5220.0
2023-11-09,19920,2580,rem,2,38,0,360,4740.0,9960.0,5220.0
2023-11-09,19920,2580,light,2,44,0,1080,4740.0,9960.0,5220.0
2023-11-09,19920,2580,rem,3,2,0,1410,4740.0,9960.0,5220.0
2023-11-09,19920,2580,light,3,25,30,1320,4740.0,9960.0,5220.0
2023-11-09,19920,2580,wake,3,47,30,510,4740.0,9960.0,5220.0
2023-11-09,19920,2580,light,3,56,0,120,4740.0,9960.0,5220.0
2023-11-09,19920,2580,rem,3,58,0,360,4740.0,9960.0,5220.0
2023-11-09,19920,2580,wake,4,4,0,300,4740.0,9960.0,5220.0
2023-11-09,19920,2580,light,4,9,0,750,4740.0,9960.0,5220.0
2023-11-09,19920,2580,rem,4,21,30,570,4740.0,9960.0,5220.0
2023-11-09,19920,2580,light,4,31,0,990,4740.0,9960.0,5220.0
2023-11-09,19920,2580,wake,4,47,30,210,4740.0,9960.0,5220.0
2023-11-09,19920,2580,light,4,51,0,660,4740.0,9960.0,5220.0
2023-11-09,19920,2580,deep,5,2,0,990,4740.0,9960.0,5220.0
2023-11-09,19920,2580,light,5,18,30,1020,4740.0,9960.0,5220.0
2023-11-09,19920,2580,deep,5,35,30,780,4740.0,9960.0,5220.0
2023-11-09,19920,2580,rem,5,48,30,1290,4740.0,9960.0,5220.0
2023-11-09,19920,2580,wake,6,10,0,330,4740.0,9960.0,5220.0
2023-11-08,15300,2160,wake,1,38,30,570,4140.0,8640.0,2520.0
2023-11-08,15300,2160,light,1,48,0,150,4140.0,8640.0,2520.0
2023-11-08,15300,2160,deep,1,50,30,900,4140.0,8640.0,2520.0
2023-11-08,15300,2160,light,2,5,30,930,4140.0,8640.0,2520.0
2023-11-08,15300,2160,wake,2,21,0,300,4140.0,8640.0,2520.0
2023-11-08,15300,2160,light,2,26,0,780,4140.0,8640.0,2520.0
2023-11-08,15300,2160,rem,2,39,0,270,4140.0,8640.0,2520.0
2023-11-08,15300,2160,light,2,43,30,960,4140.0,8640.0,2520.0
2023-11-08,15300,2160,deep,2,59,30,1140,4140.0,8640.0,2520.0
2023-11-08,15300,2160,light,3,18,30,330,4140.0,8640.0,2520.0
2023-11-08,15300,2160,deep,3,24,0,510,4140.0,8640.0,2520.0
2023-11-08,15300,2160,light,3,32,30,1410,4140.0,8640.0,2520.0
2023-11-08,15300,2160,rem,3,56,0,840,4140.0,8640.0,2520.0
2023-11-08,15300,2160,light,4,10,0,1770,4140.0,8640.0,2520.0
2023-11-08,15300,2160,deep,4,39,30,1680,4140.0,8640.0,2520.0
2023-11-08,15300,2160,light,5,7,30,360,4140.0,8640.0,2520.0
2023-11-08,15300,2160,rem,5,13,30,1470,4140.0,8640.0,2520.0
2023-11-08,15300,2160,wake,5,38,0,300,4140.0,8640.0,2520.0
2023-11-08,15300,2160,light,5,43,0,2790,4140.0,8640.0,2520.0
2023-11-07,15420,3720,wake,23,53,0,30,3480.0,11100.0,840.0
2023-11-07,15420,3720,light,23,53,30,1590,3480.0,11100.0,840.0
2023-11-07,15420,3720,deep,0,20,0,1170,3480.0,11100.0,840.0
2023-11-07,15420,3720,light,0,39,30,1050,3480.0,11100.0,840.0
2023-11-07,15420,3720,rem,0,57,0,360,3480.0,11100.0,840.0
2023-11-07,15420,3720,light,1,3,0,60,3480.0,11100.0,840.0
2023-11-07,15420,3720,wake,1,4,0,510,3480.0,11100.0,840.0
2023-11-07,15420,3720,light,1,12,30,1230,3480.0,11100.0,840.0
2023-11-07,15420,3720,rem,1,33,0,480,3480.0,11100.0,840.0
2023-11-07,15420,3720,light,1,41,0,420,3480.0,11100.0,840.0
2023-11-07,15420,3720,deep,1,48,0,1350,3480.0,11100.0,840.0
2023-11-07,15420,3720,light,2,10,30,1950,3480.0,11100.0,840.0
2023-11-07,15420,3720,deep,2,43,0,540,3480.0,11100.0,840.0
2023-11-07,15420,3720,wake,2,52,0,1680,3480.0,11100.0,840.0
2023-11-07,15420,3720,light,3,20,0,2040,3480.0,11100.0,840.0
2023-11-07,15420,3720,wake,3,54,0,210,3480.0,11100.0,840.0
2023-11-07,15420,3720,light,3,57,30,2310,3480.0,11100.0,840.0
2023-11-07,15420,3720,deep,4,36,0,540,3480.0,11100.0,840.0
2023-11-07,15420,3720,light,4,45,0,1170,3480.0,11100.0,840.0
2023-11-07,15420,3720,wake,5,4,30,480,3480.0,11100.0,840.0
2023-11-06,18420,2040,wake,23,54,0,30,5700.0,10020.0,2700.0
2023-11-06,18420,2040,light,23,54,30,1050,5700.0,10020.0,2700.0
2023-11-06,18420,2040,deep,0,12,0,930,5700.0,10020.0,2700.0
2023-11-06,18420,2040,light,0,27,30,2850,5700.0,10020.0,2700.0
2023-11-06,18420,2040,deep,1,15,0,1440,5700.0,10020.0,2700.0
2023-11-06,18420,2040,light,1,39,0,600,5700.0,10020.0,2700.0
2023-11-06,18420,2040,deep,1,49,0,960,5700.0,10020.0,2700.0
2023-11-06,18420,2040,light,2,5,0,690,5700.0,10020.0,2700.0
2023-11-06,18420,2040,rem,2,16,30,1290,5700.0,10020.0,2700.0
2023-11-06,18420,2040,light,2,38,0,450,5700.0,10020.0,2700.0
2023-11-06,18420,2040,wake,2,45,30,510,5700.0,10020.0,2700.0
2023-11-06,18420,2040,light,2,54,0,480,5700.0,10020.0,2700.0
2023-11-06,18420,2040,deep,3,2,0,2490,5700.0,10020.0,2700.0
2023-11-06,18420,2040,light,3,43,30,330,5700.0,10020.0,2700.0
2023-11-06,18420,2040,rem,3,49,0,660,5700.0,10020.0,2700.0
2023-11-06,18420,2040,light,4,0,0,1110,5700.0,10020.0,2700.0
2023-11-06,18420,2040,rem,4,18,30,300,5700.0,10020.0,2700.0
2023-11-06,18420,2040,light,4,23,30,2190,5700.0,10020.0,2700.0
2023-11-06,18420,2040,rem,5,0,0,270,5700.0,10020.0,2700.0
2023-11-06,18420,2040,light,5,4,30,1470,5700.0,10020.0,2700.0
2023-11-06,18420,2040,rem,5,29,0,390,5700.0,10020.0,2700.0
2023-11-05,21840,2520,wake,0,51,0,30,7200.0,10020.0,4620.0
2023-11-05,21840,2520,light,0,51,30,4440,7200.0,10020.0,4620.0
2023-11-05,21840,2520,deep,2,5,30,1500,7200.0,10020.0,4620.0
2023-11-05,21840,2520,light,2,30,30,450,7200.0,10020.0,4620.0
2023-11-05,21840,2520,deep,2,38,0,2160,7200.0,10020.0,4620.0
2023-11-05,21840,2520,light,3,14,0,240,7200.0,10020.0,4620.0
2023-11-05,21840,2520,rem,3,18,0,900,7200.0,10020.0,4620.0
2023-11-05,21840,2520,light,3,33,0,570,7200.0,10020.0,4620.0
2023-11-05,21840,2520,deep,3,42,30,1950,7200.0,10020.0,4620.0
2023-11-05,21840,2520,light,4,15,0,1620,7200.0,10020.0,4620.0
2023-11-05,21840,2520,rem,4,42,0,1830,7200.0,10020.0,4620.0
2023-11-05,21840,2520,light,5,12,30,1770,7200.0,10020.0,4620.0
2023-11-05,21840,2520,deep,5,42,0,1800,7200.0,10020.0,4620.0
2023-11-05,21840,2520,light,6,12,0,150,7200.0,10020.0,4620.0
2023-11-05,21840,2520,wake,6,14,30,390,7200.0,10020.0,4620.0
2023-11-05,21840,2520,light,6,21,0,750,7200.0,10020.0,4620.0
2023-11-05,21840,2520,wake,6,33,30,660,7200.0,10020.0,4620.0
2023-11-05,21840,2520,light,6,44,30,1200,7200.0,10020.0,4620.0
2023-11-05,21840,2520,rem,7,4,30,1950,7200.0,10020.0,4620.0
2023-11-04,15960,1800,light,1,15,0,390,5280.0,8040.0,2640.0
2023-11-04,15960,1800,wake,1,21,30,270,5280.0,8040.0,2640.0
2023-11-04,15960,1800,light,1,26,0,690,5280.0,8040.0,2640.0
2023-11-04,15960,1800,deep,1,37,30,1470,5280.0,8040.0,2640.0
2023-11-04,15960,1800,light,2,2,0,750,5280.0,8040.0,2640.0
2023-11-04,15960,1800,rem,2,14,30,2520,5280.0,8040.0,2640.0
2023-11-04,15960,1800,light,2,56,30,1950,5280.0,8040.0,2640.0
2023-11-04,15960,1800,deep,3,29,0,1620,5280.0,8040.0,2640.0
2023-11-04,15960,1800,light,3,56,0,2550,5280.0,8040.0,2640.0
2023-11-04,15960,1800,deep,4,38,30,2280,5280.0,8040.0,2640.0
2023-11-04,15960,1800,wake,5,16,30,510,5280.0,8040.0,2640.0
2023-11-04,15960,1800,light,5,25,0,1500,5280.0,8040.0,2640.0
2023-11-04,15960,1800,rem,5,50,0,390,5280.0,8040.0,2640.0
2023-11-04,15960,1800,light,5,56,30,900,5280.0,8040.0,2640.0
2023-11-03,21360,3720,wake,23,3,30,450,3600.0,11220.0,6540.0
2023-11-03,21360,3720,light,23,11,0,300,3600.0,11220.0,6540.0
2023-11-03,21360,3720,deep,23,16,0,990,3600.0,11220.0,6540.0
2023-11-03,21360,3720,light,23,32,30,810,3600.0,11220.0,6540.0
2023-11-03,21360,3720,deep,23,46,0,600,3600.0,11220.0,6540.0
2023-11-03,21360,3720,light,23,56,0,870,3600.0,11220.0,6540.0
2023-11-03,21360,3720,rem,0,10,30,360,3600.0,11220.0,6540.0
2023-11-03,21360,3720,light,0,16,30,540,3600.0,11220.0,6540.0
2023-11-03,21360,3720,rem,0,25,30,2940,3600.0,11220.0,6540.0
2023-11-03,21360,3720,light,1,14,30,690,3600.0,11220.0,6540.0
2023-11-03,21360,3720,rem,1,26,0,1050,3600.0,11220.0,6540.0
2023-11-03,21360,3720,wake,1,43,30,390,3600.0,11220.0,6540.0
2023-11-03,21360,3720,light,1,50,0,1170,3600.0,11220.0,6540.0
2023-11-03,21360,3720,deep,2,9,30,2040,3600.0,11220.0,6540.0
